time,open,high,low,close
2003-01-02,1.573,1.573,1.56705,1.56705
2003-01-03,1.56705,1.56705,1.5646,1.5646
2003-01-06,1.5642,1.5642,1.55945,1.55945
2003-01-07,1.55945,1.5627,1.55945,1.5627
2003-01-08,1.5627,1.5627,1.5617,1.5617
2003-01-09,1.5617,1.5617,1.5515,1.5515
2003-01-10,1.5515,1.5515,1.5454,1.5454
2003-01-13,1.5464,1.5464,1.54155,1.54155
2003-01-14,1.54155,1.54155,1.54055,1.54055
2003-01-15,1.54055,1.54055,1.53685,1.53685
2003-01-16,1.53685,1.53685,1.5346,1.5346
2003-01-17,1.5346,1.5354,1.5346,1.5354
2003-01-20,1.5349,1.5356,1.5349,1.5356
2003-01-21,1.5356,1.5356,1.5325,1.5325
2003-01-22,1.5325,1.5325,1.53185,1.53185
2003-01-23,1.53185,1.53185,1.52475,1.52475
2003-01-24,1.52475,1.52475,1.5184,1.5184
2003-01-27,1.5187,1.52455,1.5187,1.52455
2003-01-28,1.52455,1.52835,1.52455,1.52835
2003-01-29,1.52835,1.52835,1.52225,1.52225
2003-01-30,1.52225,1.5282,1.52225,1.5282
2003-01-31,1.5282,1.5282,1.5218,1.5218
2003-02-03,1.5206,1.5206,1.51695,1.51695
2003-02-04,1.51695,1.51695,1.51465,1.51465
2003-02-05,1.51465,1.52125,1.51465,1.52125
2003-02-06,1.52125,1.52125,1.5174,1.5174
2003-02-07,1.5174,1.5208,1.5174,1.5208
2003-02-10,1.5209,1.52965,1.5209,1.52965
2003-02-11,1.52965,1.52965,1.52925,1.52925
2003-02-12,1.52925,1.52925,1.52915,1.52915
2003-02-13,1.52915,1.52915,1.51775,1.51775
2003-02-14,1.51775,1.523,1.51775,1.523
2003-02-17,1.5224,1.5224,1.52105,1.52105
2003-02-18,1.52105,1.52105,1.51695,1.51695
2003-02-19,1.51695,1.51695,1.51285,1.51285
2003-02-20,1.51285,1.51285,1.50505,1.50505
2003-02-21,1.50505,1.50505,1.505,1.505
2003-02-24,1.505,1.505,1.49175,1.49175
2003-02-25,1.49175,1.49405,1.49175,1.49405
2003-02-26,1.49405,1.49465,1.49405,1.49465
2003-02-27,1.49465,1.49465,1.4937,1.4937
2003-02-28,1.4937,1.4937,1.4841,1.4841
2003-03-03,1.4837,1.4837,1.4836,1.4836
2003-03-04,1.4836,1.4836,1.47865,1.47865
2003-03-05,1.47865,1.47865,1.46895,1.46895
2003-03-06,1.46895,1.47065,1.46895,1.47065
2003-03-07,1.47065,1.47065,1.4656,1.4656
2003-03-10,1.4658,1.4658,1.46525,1.46525
2003-03-11,1.46525,1.47205,1.46525,1.47205
2003-03-12,1.47205,1.47505,1.47205,1.47505
2003-03-13,1.47505,1.48405,1.47505,1.48405
2003-03-14,1.48405,1.48405,1.4732,1.4732
2003-03-17,1.4732,1.48005,1.4732,1.48005
2003-03-18,1.48005,1.48005,1.47455,1.47455
2003-03-19,1.47455,1.48255,1.47455,1.48255
2003-03-20,1.48255,1.48255,1.48125,1.48125
2003-03-21,1.48125,1.4944,1.48125,1.4944
2003-03-24,1.4918,1.4918,1.48005,1.48005
2003-03-25,1.48005,1.48005,1.47605,1.47605
2003-03-26,1.47605,1.47605,1.46955,1.46955
2003-03-27,1.46955,1.46955,1.46285,1.46285
2003-03-28,1.46285,1.4719,1.46285,1.4719
2003-03-31,1.4714,1.4714,1.46775,1.46775
2003-04-01,1.46775,1.474,1.46775,1.474
2003-04-02,1.474,1.474,1.47005,1.47005
2003-04-03,1.47005,1.47345,1.47005,1.47345
2003-04-04,1.47345,1.47345,1.4719,1.4719
2003-04-07,1.4744,1.47735,1.4744,1.47735
2003-04-08,1.47735,1.47735,1.46795,1.46795
2003-04-09,1.46795,1.46795,1.46605,1.46605
2003-04-10,1.46605,1.46605,1.45375,1.45375
2003-04-11,1.45375,1.45375,1.4532,1.4532
2003-04-14,1.4531,1.45455,1.4531,1.45455
2003-04-15,1.45455,1.45455,1.44975,1.44975
2003-04-16,1.44975,1.45495,1.44975,1.45495
2003-04-17,1.45495,1.45495,1.45065,1.45065
2003-04-18,1.45065,1.45065,1.4505,1.4505
2003-04-21,1.4505,1.4545,1.4505,1.4545
2003-04-22,1.4545,1.4545,1.4471,1.4471
2003-04-23,1.4471,1.45145,1.4471,1.45145
2003-04-24,1.45145,1.45675,1.45145,1.45675
2003-04-25,1.45675,1.45675,1.4465,1.4465
2003-04-28,1.446,1.44765,1.446,1.44765
2003-04-29,1.44765,1.44765,1.44205,1.44205
2003-04-30,1.44205,1.44205,1.43315,1.43315
2003-05-01,1.43315,1.43315,1.4196,1.4196
2003-05-02,1.4196,1.4196,1.4184,1.4184
2003-05-05,1.419,1.419,1.41085,1.41085
2003-05-06,1.41085,1.41085,1.3925,1.3925
2003-05-07,1.3925,1.3968,1.3925,1.3968
2003-05-08,1.3968,1.3968,1.3931,1.3931
2003-05-09,1.3931,1.3934,1.3931,1.3934
