time,open,high,low,close
2003-08-04,1.3635,1.3635,1.3466,1.3466
2003-08-05,1.3466,1.3478,1.3466,1.3478
2003-08-06,1.3478,1.35355,1.3478,1.35355
2003-08-07,1.35355,1.35355,1.35045,1.35045
2003-08-08,1.35045,1.3595,1.35045,1.3595
2003-08-11,1.3603,1.3603,1.35835,1.35835
2003-08-12,1.35835,1.3683,1.35835,1.3683
2003-08-13,1.3683,1.3683,1.36605,1.36605
2003-08-14,1.36605,1.3708,1.36605,1.3708
2003-08-15,1.3708,1.3709,1.3708,1.3709
2003-08-18,1.3717,1.3889,1.3717,1.3889
2003-08-19,1.3889,1.3889,1.3885,1.3885
2003-08-20,1.3885,1.3885,1.3877,1.3877
2003-08-21,1.3877,1.4131,1.3877,1.4131
2003-08-22,1.4131,1.4175,1.4131,1.4175
2003-08-25,1.4205,1.4205,1.41525,1.41525
2003-08-26,1.41525,1.41525,1.41255,1.41255
2003-08-27,1.41255,1.4132,1.41255,1.4132
2003-08-28,1.4132,1.4143,1.4132,1.4143
2003-08-29,1.4143,1.4143,1.4002,1.4002
2003-09-01,1.4,1.40055,1.4,1.40055
2003-09-02,1.40055,1.41885,1.40055,1.41885
2003-09-03,1.41885,1.41885,1.41495,1.41495
2003-09-04,1.41495,1.41495,1.40465,1.40465
2003-09-05,1.40465,1.40465,1.3826,1.3826
2003-09-08,1.3833,1.391,1.3833,1.391
2003-09-09,1.391,1.391,1.3786,1.3786
2003-09-10,1.3786,1.3838,1.3786,1.3838
2003-09-11,1.3838,1.3838,1.3836,1.3836
2003-09-12,1.3836,1.3836,1.3791,1.3791
2003-09-15,1.3804,1.3804,1.3803,1.3803
2003-09-16,1.3803,1.3897,1.3803,1.3897
2003-09-17,1.3897,1.3897,1.3795,1.3795
2003-09-18,1.3795,1.385,1.3795,1.385
2003-09-19,1.385,1.385,1.3681,1.3681
2003-09-22,1.3606,1.3606,1.3547,1.3547
2003-09-23,1.3547,1.359,1.3547,1.359
2003-09-24,1.359,1.359,1.35,1.35
2003-09-25,1.35,1.35,1.3436,1.3436
2003-09-26,1.3436,1.345,1.3436,1.345
2003-09-29,1.3455,1.3455,1.3252,1.3252
2003-09-30,1.3252,1.3252,1.3192,1.3192
2003-10-01,1.3192,1.3192,1.3135,1.3135
2003-10-02,1.3135,1.3172,1.3135,1.3172
2003-10-03,1.3172,1.337,1.3172,1.337
2003-10-06,1.3373,1.3373,1.3205,1.3205
2003-10-07,1.3205,1.3205,1.3166,1.3166
2003-10-08,1.3166,1.3166,1.3126,1.3126
2003-10-09,1.3126,1.3172,1.3126,1.3172
2003-10-10,1.3172,1.3172,1.3132,1.3132
2003-10-13,1.3119,1.3229,1.3119,1.3229
2003-10-14,1.3229,1.3229,1.3175,1.3175
2003-10-15,1.3175,1.3306,1.3175,1.3306
2003-10-16,1.3306,1.3358,1.3306,1.3358
2003-10-17,1.3358,1.3358,1.3281,1.3281
2003-10-20,1.326,1.3327,1.326,1.3327
2003-10-21,1.3327,1.3327,1.3307,1.3307
2003-10-22,1.3307,1.3307,1.3137,1.3137
2003-10-23,1.3137,1.3137,1.3132,1.3132
2003-10-24,1.3132,1.3132,1.3131,1.3131
2003-10-27,1.3149,1.3178,1.3149,1.3178
2003-10-28,1.3178,1.3314,1.3178,1.3314
2003-10-29,1.3314,1.3314,1.3303,1.3303
2003-10-30,1.3303,1.3328,1.3303,1.3328
2003-10-31,1.3328,1.3407,1.3328,1.3407
2003-11-03,1.3394,1.3616,1.3394,1.3616
2003-11-04,1.3616,1.3619,1.3616,1.3619
2003-11-05,1.3619,1.3692,1.3619,1.3692
2003-11-06,1.3692,1.3777,1.3692,1.3777
2003-11-07,1.3777,1.3777,1.3619,1.3619
2003-11-10,1.3641,1.3688,1.3641,1.3688
2003-11-11,1.3688,1.3688,1.3628,1.3628
2003-11-12,1.3628,1.3628,1.351,1.351
2003-11-13,1.351,1.351,1.3379,1.3379
2003-11-14,1.3379,1.3379,1.3269,1.3269
2003-11-17,1.3268,1.3268,1.3237,1.3237
2003-11-18,1.3237,1.3237,1.2946,1.2946
2003-11-19,1.2946,1.3073,1.2946,1.3073
